1571806085,1,24,1,"CA,C2;SA,S2;S4,S3;S6,S5;S7,SJ;C4,C3;S8,SK;D2,D3;C5,C6;D4,D7;C8,C7;S9,HK;S10,HJ;C9,C10;D5,D8;D6,D9;D10,DJ;CJ,CQ;DA,DQ;CK,H10;H4,H3;H5,H2;H6,H7;HQ,H8;HA,H9;SQ,DK"
1571806085,1,2,1,"C9,C2;D3,D2;S2,S5;D5,D4;S3,S7;C3,C6;D8,D6;S4,S9;C4,C7;D10,D7;S6,S10;SA,D9;SK,DJ;H7,DQ;H2,H3;HQ,H4;S8,SQ;HK,DK;SJ,H5;C10,H6;C8,H8;CK,H9;CA,H10;C5,HJ;CJ,DA;CQ,HA"
1571806085,1,26,1,"C2,CA;S2,S3;D2,D3;D6,D4;S5,S4;S7,S6;S9,S8;SJ,S10;C3,C7;D8,D5;C4,C8;DA,D7;C5,C9;SA,D9;C6,C10;SK,D10;HK,DJ;H2,H4;H3,H7;H5,H9;H6,HQ;H8,HA;HJ,DQ;CJ,CK;H10,DK;CQ,SQ"
1571806085,1,0,1,"C2,CQ;S2,S3;D3,D2;S4,S6;D4,D5;D7,D6;S5,S8;C3,C8;D8,D9;C4,C9;SA,SJ;S7,HK;S9,HQ;S10,HJ;C5,CK;D10,DQ;DJ,DK;C6,CA;H4,H2;C7,H10;C10,H9;CJ,H8;DA,H7;HA,H6;SK,H5;SQ,H3"
1571806085,1,21,1,"C2,CA;S2,S3;D3,D2;S5,S4;S6,S7;D5,D4;S9,S8;C3,C5;C4,C6;D6,D7;D9,D8;C7,C9;SK,S10;C8,CQ;SQ,SJ;C10,CK;D10,DA;HJ,SA;H2,H3;H4,H5;H7,H6;CJ,HA;DJ,HK;DQ,HQ;DK,H9;H10,H8"
1571806085,1,13,1,"C2,CA;S3,S2;S4,S5;D3,D2;S7,S6;S8,S9;C3,C5;D4,D5;C4,C7;D6,D8;C6,C8;C10,C9;D7,D10;SQ,S10;D9,DK;H8,SJ;H2,H5;H3,H6;H4,H7;HQ,CJ;HJ,CQ;H10,CK;H9,SK;DJ,HK;DQ,HA;DA,SA"
1571806085,1,10,1,"CA,C2;D3,D2;S2,S6;C3,C4;D4,D5;C5,C6;C10,C7;S3,SJ;D6,D7;SQ,D8;SA,C8;SK,C9;S9,D9;HQ,D10;H2,H3;H6,H4;H8,H7;H10,H9;HJ,H5;HK,DA;HA,CK;S4,DK;S5,DQ;S7,CQ;S8,DJ;S10,CJ"
1571806085,1,26,1,"C2,CA;S2,S5;D2,D3;D5,D4;S3,S6;D6,D7;D9,D8;S4,S9;C3,C9;DJ,D10;S7,S10;C4,CQ;DK,DQ;S8,SJ;C8,DA;HA,SK;H2,H6;H3,H7;H4,H8;H5,H9;C6,H10;CK,HJ;C10,HQ;C7,HK;CJ,SA;C5,SQ"
1571806085,1,7,1,"C2,CA;S3,S2;S4,S5;D3,D2;S6,S9;C8,C3;S7,SJ;C9,C4;S8,SK;C10,C5;S10,HA;CQ,CJ;CK,C7;D4,D6;SQ,C6;D5,D7;D8,D10;D9,DJ;DQ,DA;H2,H5;H3,H6;H4,H7;H10,H8;DK,HK;HQ,HJ;SA,H9"
1571806085,1,26,1,"CA,C2;D2,D3;C3,C4;D4,D5;C5,C6;CK,C7;S3,S2;S5,S4;S6,S9;D6,D7;SA,C8;SK,C9;S10,C10;S7,CJ;D8,DJ;DA,CQ;D9,DK;S8,SJ;DQ,SQ;H2,H5;H3,H6;H4,H10;H7,HJ;H8,HQ;H9,HK;D10,HA"
1571806085,1,24,1,"CK,C2;SK,S3;S2,S5;C3,C4;D2,D5;C5,C6;S4,S6;D3,D7;C7,C8;S7,S8;S10,S9;SJ,SA;C9,C10;CQ,CJ;CA,HA;D4,DQ;D6,DK;H3,H2;D8,HK;D9,HQ;D10,HJ;DJ,H10;DA,H8;H4,H5;H9,H6;SQ,H7"
1571806085,1,11,1,"CA,C2;D3,D2;S3,S2;S4,S8;D6,D4;S5,S9;C3,C5;D7,D5;S6,S10;C4,C7;DQ,D8;S7,SJ;DK,D9;C6,CJ;DA,D10;C8,CQ;SQ,DJ;SA,SK;C9,HA;C10,HQ;CK,HJ;H2,H3;H6,H4;H8,H7;H10,H9;HK,H5"
1571806085,1,12,1,"C2,CA;S2,S6;D3,D2;S3,SJ;C3,C4;D5,D4;S4,SK;C6,C5;S5,SA;D9,D6;S7,HK;S8,H10;S9,H9;S10,H8;C7,C8;D10,D7;C9,C10;DJ,D8;CQ,CJ;DQ,DK;SQ,CK;HA,DA;H6,H2;H7,H5;HJ,H4;HQ,H3"
1571806085,1,10,1,"CA,C2;S7,S2;S8,S6;S9,S5;S10,S4;SJ,S3;C7,C6;C10,C9;CQ,CJ;CK,C8;D4,D3;D5,D2;D6,D9;SQ,C3;HA,C4;H5,H2;D7,D10;HK,C5;H6,H3;D8,DQ;HQ,SK;H8,H4;DJ,H10;DK,H9;DA,H7;HJ,SA"
1571806085,1,13,1,"CJ,C2;C4,C3;S4,S3;S5,S2;S6,S10;D2,D3;C6,C5;S7,SK;D4,D6;C7,C8;D5,D8;CQ,C9;S8,SQ;CK,C10;CA,HA;D7,DJ;D9,DQ;H3,H2;D10,HK;DK,HJ;DA,H10;H8,H7;HQ,H9;S9,H6;SJ,H5;SA,H4"
1571806085,1,24,1,"CJ,C2;D4,D2;S2,S3;D6,D3;S6,S5;S8,S7;C4,C3;C6,C5;C7,C10;SA,S4;C8,HA;C9,HK;CQ,HQ;CK,H10;CA,H7;D7,D5;D9,D8;DJ,D10;DK,DQ;H3,H2;H4,H6;SQ,SJ;H5,DA;H8,SK;H9,S10;HJ,S9"
1571806085,1,23,1,"C2,CJ;S2,S3;C3,C4;D2,D4;SA,S4;S7,S6;SJ,S10;C6,C5;C7,CQ;SQ,S5;C8,CK;D3,D5;D7,D6;C9,CA;DK,S8;D8,S9;D9,DJ;HA,SK;H2,H3;H6,H4;C10,HK;D10,DA;H7,H5;DQ,HQ;H9,H8;HJ,H10"
1571806085,1,2,1,"C2,CQ;S2,S3;D2,D3;D5,D4;S4,S5;C3,C6;D6,D7;SA,S7;S6,S9;DK,D8;S8,SK;DA,D9;S10,HA;SJ,HK;C4,C10;SQ,D10;H9,DJ;H2,H5;H3,H7;H4,H8;H6,H10;C7,HJ;C5,HQ;C9,DQ;C8,CK;CJ,CA"
1571806085,1,25,1,"CA,C2;D3,D2;S2,S3;C4,C3;S4,S5;C8,C5;S6,S7;C10,C6;S8,S9;CQ,C7;D4,D8;SA,C9;SK,CJ;D6,CK;D5,DK;D7,DA;HJ,S10;H4,H2;D9,SQ;D10,HA;DJ,HQ;DQ,H10;H6,H5;H8,H7;H9,H3;HK,SJ"
1571806085,1,18,1,"C2,CA;S2,S4;D3,D2;S3,S5;C4,C3;S8,S7;S9,S6;S10,SJ;D4,D5;C5,C6;C9,C7;C10,C8;CJ,SQ;CQ,HK;CK,HQ;D6,D10;D7,DJ;D8,DQ;D9,DK;HA,SK;H2,H3;H5,H4;DA,HJ;H6,H7;H8,H9;H10,SA"
1571806085,1,6,1,"C2,CK;S2,S8;D2,D3;C4,C3;S3,S10;C10,C5;S4,SJ;SQ,C6;D4,D7;H5,C7;H4,H2;D5,D9;HA,C8;H7,H3;D6,DJ;HK,C9;H8,H6;D8,DQ;H9,CJ;DK,H10;D10,HJ;S6,HQ;S5,CQ;S7,SK;S9,SA;DA,CA"
1571806085,1,0,1,"CK,C2;S3,S2;S5,S4;S9,S8;S10,S7;SJ,S6;C4,C3;C5,C7;D2,D3;D7,D4;C6,C8;D8,D5;C9,C10;D9,D6;CQ,CJ;CA,H10;H4,H3;H6,H5;H7,H2;H8,DA;H9,SA;HJ,SK;HQ,DK;HK,DQ;HA,DJ;SQ,D10"
1571806085,1,20,1,"C2,CA;S2,S3;D3,D2;S4,S5;D7,D4;S7,S6;S9,S8;SJ,S10;C3,C6;D9,D5;C4,C9;D10,D6;C5,CJ;DJ,D8;C7,CK;DQ,DA;HJ,SK;H2,H3;H5,H4;C8,SQ;C10,HA;CQ,HK;DK,HQ;H7,H6;H8,H10;H9,SA"
1571806085,1,11,1,"C2,CK;S3,S2;S4,S7;D2,D3;C4,C3;S5,S10;D5,D4;S6,SK;C8,C5;S8,SA;C10,C6;S9,HA;SJ,HK;CJ,C9;D6,D9;SQ,C7;H10,CQ;H6,H2;D7,DK;D8,DA;H9,CA;H7,H3;D10,HQ;DJ,HJ;DQ,H5;H8,H4"
1571806085,1,20,1,"C2,CA;S3,S2;S4,S5;D5,D2;S6,S8;D6,D3;S7,S9;C4,C3;C6,C5;C8,C7;C9,CJ;D7,D4;C10,CQ;D10,D8;CK,SQ;DJ,D9;DQ,DA;SA,S10;DK,HK;H2,H4;SK,SJ;H3,H6;H5,H7;H9,H8;HJ,H10;HA,HQ"
1571806085,1,13,1,"CA,C2;D3,D2;S2,S3;C5,C3;S4,S5;C6,C4;S6,S10;D4,D7;D5,D8;C7,C9;D6,D9;C8,C10;D10,DJ;SQ,CJ;SA,CQ;DA,DQ;S7,HQ;H4,H3;H7,H6;H10,H9;HK,HJ;HA,H8;S8,H5;S9,H2;SJ,CK;SK,DK"
1571806085,1,2,1,"C2,CA;S2,S3;D3,D2;S4,S5;D6,D4;S7,S6;S8,S9;C3,C4;C6,C5;SJ,S10;C8,C7;C9,C10;D7,D5;DJ,D10;DA,DK;SQ,SK;H10,D8;H3,H2;H4,H7;HA,D9;H5,HJ;HK,CJ;HQ,DQ;H9,CQ;H8,CK;H6,SA"
1571806085,1,4,1,"C2,CA;S2,S5;D3,D2;S3,S8;C4,C3;S4,S10;D6,D4;S6,HA;S7,HK;S9,HQ;SJ,H10;C5,C10;D7,D5;C6,CJ;DQ,D8;C7,CQ;SQ,D9;SA,D10;SK,DJ;HJ,DK;H2,H4;H3,H6;H5,H7;H8,H9;C8,CK;C9,DA"
1571806085,1,13,1,"C2,CA;S2,S3;D2,D3;C4,C3;S5,S4;S6,S7;D5,D4;S9,S8;S10,SA;C7,C5;SJ,SQ;C8,C6;CJ,C10;CQ,C9;D6,D7;D9,D8;DQ,DJ;DK,D10;DA,HK;H3,H2;H5,H4;H8,H7;HJ,H10;HQ,H9;HA,H6;SK,CK"
1571806085,1,3,1,"C2,CA;S2,S3;D4,D2;S5,S4;S6,S10;D6,D3;S7,SJ;C8,C3;S8,SK;C9,C4;S9,HK;C10,C7;CJ,C6;CQ,C5;D7,D5;D9,D8;D10,DJ;DQ,DK;SQ,CK;SA,DA;H2,H3;H4,H6;H5,H9;H7,H10;H8,HJ;HA,HQ"
1571806085,1,16,1,"C2,CA;S5,S4;S6,S3;S10,S9;C7,C6;C8,C5;C9,C4;C10,C3;CJ,CQ;SK,S2;CK,HA;D3,D2;D4,D6;SQ,S7;D5,D8;HK,S8;HQ,SJ;H2,H4;H3,H5;H6,H7;H10,H8;D7,DQ;DK,SA;D9,DA;DJ,H9;D10,HJ"
1571806085,1,20,1,"C2,CA;S5,S4;S7,S6;C3,C4;SK,S2;C5,C6;D2,D3;SQ,S3;C7,CJ;D4,D6;D5,D7;DA,S8;D9,D8;C8,CQ;DK,S9;DJ,D10;C9,HK;C10,H10;CK,H9;H3,H2;H5,H4;H6,H7;HA,SJ;HQ,S10;HJ,DQ;H8,SA"
1571806085,1,7,1,"C2,CQ;S2,S4;D3,D2;S3,S7;C5,C3;S5,S8;C8,C4;S6,SJ;D5,D4;S9,SK;D7,D6;S10,HQ;D8,D10;SQ,C6;SA,C7;HA,C9;H2,H3;H5,H4;D9,DK;HK,C10;H6,H7;H9,H8;DJ,H10;DQ,CA;DA,CK;HJ,CJ"
1571806085,1,16,1,"CA,C2;D2,D3;SK,S3;S2,S4;D5,D4;S9,S8;C3,C4;C7,C5;C8,C6;C9,CQ;SQ,S5;C10,HA;CJ,HJ;CK,H9;D6,D7;HK,S6;HQ,SJ;H10,S10;H8,S7;H2,H4;H3,H5;H6,H7;D8,D9;D10,DQ;DK,SA;DJ,DA"
1571806085,1,11,1,"C2,CK;S2,S3;D4,D2;S4,S5;C5,C3;S7,S6;S9,S8;S10,HA;SJ,HJ;C6,C4;C7,C8;D8,D3;C9,CQ;D9,D5;C10,CA;DJ,D6;CJ,H10;DQ,D10;H3,H2;H5,H4;H6,H7;SQ,D7;SA,DK;SK,DA;HQ,H8;HK,H9"
1571806085,1,12,1,"CQ,C2;C4,C3;S4,S3;S5,S2;S6,S8;CJ,C5;S7,S9;D2,D6;CK,C6;S10,SA;CA,C7;SJ,SQ;D3,D7;SK,C8;DQ,C9;D4,D9;H3,C10;H5,H2;D5,D10;D8,DJ;H9,H4;DK,HK;DA,HJ;H10,H8;HQ,H7;HA,H6"
1571806085,1,23,1,"CA,C2;S2,S3;C4,C3;S4,S6;D2,D3;C6,C5;S5,S8;D4,D6;C7,C8;S7,S9;SQ,S10;C9,C10;D5,D10;H3,CJ;HA,SJ;H5,H2;D7,DQ;HJ,CQ;H7,H4;D8,HK;D9,HQ;DJ,H9;DK,H6;DA,SA;H8,CK;H10,SK"
1571806085,1,1,1,"C2,CA;S4,S3;S5,S2;S7,S6;S8,SJ;D3,D2;S9,SA;C9,C3;S10,SQ;D7,D4;CQ,CJ;D10,D9;DJ,D8;DQ,D6;DK,D5;DA,HA;H2,H4;SK,C4;HK,C5;HQ,C6;H3,H7;HJ,C7;H10,C8;H5,H9;H8,C10;H6,CK"
1571806085,1,13,1,"CK,C2;D2,D3;D8,D4;S2,S6;C3,C4;D10,D5;S3,S7;DJ,D6;S4,S8;DQ,D7;S5,S9;C5,C8;DK,D9;SJ,S10;C6,C9;C7,CJ;SK,SA;CA,SQ;H3,H2;C10,HA;CQ,HJ;DA,H8;H9,H7;H10,H6;HQ,H5;HK,H4"
1571806085,1,4,1,"CQ,C2;D5,D2;S2,S5;D6,D3;S3,S6;C3,C4;D7,D4;S4,S8;C5,C7;DA,D8;S7,SJ;H7,D9;H4,H2;S9,SK;HQ,D10;H5,H3;S10,SA;C6,C10;HJ,DJ;H6,H10;H8,HK;H9,HA;C8,CJ;CA,DQ;C9,DK;CK,SQ"
1571806085,1,24,1,"C2,CQ;S2,S3;D3,D2;S4,S6;C4,C3;S5,S8;D7,D4;S7,S9;C6,C5;C7,C10;D9,D5;C8,CJ;D10,D6;C9,CK;DJ,D8;DQ,HA;DK,HJ;DA,H10;H2,H3;SA,SJ;H5,H4;H9,H8;HQ,H7;HK,H6;SK,S10;SQ,CA"
1571806085,1,2,1,"C2,CA;S3,S2;S7,S6;S8,S5;S10,S9;C5,C4;C9,C8;CJ,C10;CQ,C7;CK,C6;D5,D4;D6,D3;D8,D7;D9,D2;D10,DJ;SQ,C3;SK,S4;DA,DK;H6,H4;H2,H8;HK,SJ;H3,HJ;H5,HQ;H10,DQ;H7,HA;H9,SA"
1571806085,1,0,1,"CA,C2;C4,C3;S4,S3;C5,C8;D2,D7;C6,C9;C7,CQ;SA,S2;C10,SQ;CJ,HK;CK,HQ;D3,HJ;D4,H10;D5,H9;D6,H8;D8,H5;D9,H3;D10,H2;DJ,SK;DQ,SJ;DK,S10;DA,S9;H4,S8;H6,S7;H7,S6;HA,S5"
1571806085,1,23,1,"CA,C2;D3,D2;S5,S4;S8,S7;S9,S6;C3,C4;SK,S2;C5,C6;SQ,S3;C7,C8;D7,D4;C10,C9;CQ,CJ;CK,HK;D8,D6;D9,D5;D10,DQ;HA,S10;HQ,SJ;H5,H2;DJ,DK;HJ,SA;H7,H3;DA,H10;H8,H6;H9,H4"
1571806085,1,26,1,"CA,C2;D3,D2;S6,S5;S7,S4;S8,S3;S9,S2;S10,SJ;C4,C3;C6,C5;C8,C7;C9,C10;D4,D6;D5,D8;D7,D9;DQ,D10;CQ,CJ;DK,DJ;SA,SK;H2,H4;H3,H7;H5,H9;H6,H10;H8,HA;HK,CK;HQ,DA;HJ,SQ"
1571806085,1,4,1,"C2,CA;S3,S2;S4,S5;C4,C3;S7,S6;SJ,S10;C5,C6;D2,D4;D3,D7;C7,C8;C10,C9;CJ,CQ;D5,D9;D6,DJ;D8,DQ;SK,CK;D10,DK;DA,S8;HJ,S9;H2,H3;H5,H4;H7,H6;H8,H10;H9,HQ;HA,SA;HK,SQ"
1571806085,1,13,1,"C2,CQ;S2,S3;C4,C3;S5,S4;S6,SA;D2,D4;D3,D5;DJ,D6;S7,SQ;C5,C6;DQ,D7;C7,C8;DK,D8;CJ,C10;DA,D10;S8,HQ;H3,H2;H6,H5;H8,H7;H10,H9;HK,HJ;HA,H4;S9,CA;S10,CK;SJ,C9;SK,D9"
1571806085,1,2,1,"C2,CK;S2,S5;D10,D2;S3,S6;DJ,D3;S4,SJ;C4,C3;S7,SA;DQ,D4;S8,SQ;SK,D5;H3,D6;H4,H2;C5,C8;HA,D7;H5,H7;HK,D8;H6,H8;HQ,D9;S10,H9;S9,H10;C7,HJ;C6,CJ;C10,DK;C9,DA;CQ,CA"
1571806085,1,13,1,"C2,CK;S4,S3;S5,S2;S6,S7;C6,C3;S10,S9;C7,C5;C9,C8;C10,C4;D2,D6;D3,D7;SQ,S8;D4,D9;D5,DJ;H10,SJ;H2,H6;H3,H8;H4,H9;HQ,CJ;HJ,CQ;H5,HK;D8,DK;H7,SK;DA,HA;D10,CA;DQ,SA"
1571806085,1,0,1,"C2,CQ;S3,S2;S6,S5;S7,S4;S8,SK;D6,D2;S9,HA;S10,HQ;SJ,H10;C6,C5;C9,C8;C10,C7;CJ,C4;D7,D5;D8,D4;D10,D9;DJ,D3;DQ,H9;DK,H7;DA,H6;H3,H2;H8,H5;HJ,H4;HK,CA;SA,CK;SQ,C3"
1571806085,1,5,1,"C2,CA;S2,S4;D2,D3;D6,D4;S3,S8;DJ,D5;S5,S10;C3,C6;DQ,D7;S6,SJ;DK,D8;S7,SK;SA,D9;HA,D10;H2,H3;H4,H5;H7,H6;S9,SQ;C4,C10;C5,CJ;C7,CQ;C8,CK;HQ,DA;H9,H8;C9,HK;H10,HJ"
1571806085,1,18,1,"C2,CA;S7,S6;S9,S8;S10,S5;SJ,S4;C5,C4;C6,C3;C7,C10;D3,D2;C8,CK;SA,S2;C9,HQ;CJ,HJ;CQ,H10;D4,D5;SQ,S3;D6,D7;D9,D8;DJ,D10;DQ,DK;HA,SK;H3,H2;H4,H5;H6,H8;H7,H9;HK,DA"
1571806085,1,0,1,"CJ,C2;C4,C3;S2,S5;D2,D3;C6,C5;S3,S6;D4,D5;SA,S7;S4,S8;D6,D7;CQ,C7;S10,S9;CK,C10;CA,C9;DQ,DJ;DK,D10;DA,D9;SK,SJ;SQ,HJ;H4,H3;H8,H7;H9,H6;H10,H5;HQ,H2;HK,C8;HA,D8"
1571806085,1,8,1,"CA,C2;D3,D2;S2,S4;D8,D4;S3,S5;C3,C4;DQ,D5;S6,S7;DA,D6;S8,S10;C5,C6;SQ,D7;C7,C8;SA,D9;HA,D10;H2,H3;H5,H4;C9,CJ;HK,DJ;H8,H6;C10,CK;S9,SK;H10,DK;H9,H7;CQ,HQ;SJ,HJ"
1571806085,1,9,1,"C2,CA;S2,S3;D2,D4;D3,D5;C3,C5;C4,C6;C10,C7;S4,S7;D6,D7;CQ,C8;S5,S8;D10,D8;S6,S9;SQ,C9;DQ,D9;DK,DJ;DA,HK;H2,H3;H4,H5;H8,H6;H9,H7;HQ,HJ;HA,H10;S10,SK;SA,CJ;SJ,CK"
1571806085,1,26,1,"CA,C2;D2,D3;C5,C3;S2,S3;D5,D4;S7,S6;S8,S5;SJ,S10;C6,C4;C7,C9;D6,D7;D9,D8;C8,CJ;DJ,D10;C10,CQ;H9,DQ;H2,H5;H3,H10;H4,HJ;HA,S4;HK,S9;HQ,SK;H8,DK;H7,SA;H6,DA;CK,SQ"
1571806085,1,2,1,"CA,C2;SK,S2;S3,S5;D3,D2;S4,S6;C3,C4;D4,D5;D10,D6;S8,S7;S9,S10;C5,C7;DJ,D7;SJ,SA;DQ,D8;C6,C10;DK,D9;C8,CJ;C9,CQ;SQ,CK;H8,DA;H2,H3;H5,H4;H6,H7;H9,H10;HJ,HQ;HK,HA"
1571806085,1,13,1,"CA,C2;SK,S2;S5,S4;S7,S6;S8,S3;S9,S10;D3,D2;SJ,SA;D5,D4;C3,C5;C4,C6;D7,D6;C9,C8;C10,C7;CJ,CQ;D8,DJ;SQ,CK;D9,DK;D10,DA;H4,H2;DQ,HQ;H5,H3;H8,H7;H9,H6;HK,HJ;HA,H10"
1571806085,1,2,1,"CK,C2;D3,D2;S3,S2;S6,S5;S10,S9;SJ,S8;C5,C4;CJ,C10;CQ,C9;CA,C8;D4,D5;D10,C3;HA,C6;H3,H2;D8,D7;D9,D6;DJ,DA;HK,C7;H4,H5;H6,H8;H7,H10;HQ,S4;HJ,S7;H9,SK;DK,SA;DQ,SQ"
1571806085,1,22,1,"C2,CA;S2,S4;C4,C3;S3,S6;D2,D4;C5,C6;D3,D6;S5,S7;C7,C8;SQ,S8;C10,C9;D5,D10;H9,S9;HA,SJ;HK,S10;H5,H2;D7,DJ;H10,CJ;H6,H3;D8,HQ;D9,HJ;DQ,H4;DK,SA;DA,SK;H7,CK;H8,CQ"
1571806085,1,20,1,"C2,CA;S2,S3;C5,C3;S4,S5;D2,D3;C7,C4;S6,S7;D7,D4;S10,S9;SJ,S8;C10,C9;CJ,C8;CQ,C6;CK,SQ;D8,D6;D9,D5;D10,DJ;DQ,DK;SA,DA;H2,H4;H3,H6;H5,H7;H9,H8;HJ,H10;HA,HK;SK,HQ"
1571806085,1,13,1,"CA,C2;D2,D3;C4,C3;S2,S3;D4,D5;D8,D6;S5,S4;S7,S6;S8,SK;C5,C7;D9,D7;S9,SQ;C6,C8;DK,D10;C9,C10;CK,CJ;DA,DQ;S10,HK;H5,H4;H8,H7;H9,H6;H10,H3;HJ,H2;HA,HQ;SJ,CQ;SA,DJ"
1571806085,1,1,1,"CJ,C2;SK,S2;S3,S5;C5,C3;S4,S8;D2,D3;C6,C4;S6,S9;D8,D4;S7,SJ;D10,D5;S10,SA;DQ,D6;C10,C9;CQ,C8;CK,C7;CA,HQ;DA,DK;H2,H3;H4,H5;SQ,D7;HA,D9;H6,H7;H8,H9;H10,HJ;HK,DJ"
1571806085,1,13,1,"CK,C2;D6,D2;S2,S7;D7,D3;S3,S8;C3,C4;D8,D4;S4,S9;DJ,D5;S5,SJ;C5,C6;C8,C7;S6,SK;DQ,D9;S10,SA;DK,D10;C9,C10;SQ,DA;H3,H2;CJ,HK;CQ,HQ;CA,H8;H9,H7;H10,H6;HJ,H5;HA,H4"
1571806085,1,9,1,"C10,C2;C4,C3;S3,S2;S4,S7;D2,D5;D3,D6;C5,C6;C9,C7;S5,SK;D4,D7;DJ,D8;S6,SA;CJ,C8;S8,SQ;DK,D9;CQ,HA;CK,HQ;CA,HJ;DA,DQ;H2,H3;H4,H5;H7,H6;HK,H10;S9,H9;S10,H8;SJ,D10"
1571806085,1,26,1,"C2,CK;S3,S2;S5,S4;S10,S9;SJ,S8;C4,C3;C5,C6;D4,D2;C7,C8;D5,D3;C9,C10;D6,D10;SK,CJ;DQ,CQ;D7,DK;DJ,CA;D8,DA;D9,S6;HQ,S7;H2,H4;H3,H5;H6,H7;H8,H10;H9,HJ;HA,SA;HK,SQ"
1571806085,1,26,1,"CA,C2;SK,S2;S3,S4;C6,C3;S6,S5;S8,S7;S10,S9;C8,C7;C9,C5;CJ,C10;D2,D6;SQ,C4;D3,D10;D5,SJ;D4,DJ;HJ,CQ;H2,H4;H3,H5;H6,H9;H7,HQ;D7,DQ;H10,CK;H8,HK;DK,SA;D8,DA;D9,HA"
1571806085,1,3,1,"C2,CA;S2,S5;D4,D2;S3,S9;D9,D3;S4,S10;C5,C3;S6,SA;C6,C4;S7,HA;S8,HQ;SJ,HJ;C8,C7;CJ,C10;CK,CQ;DJ,D10;DK,DQ;H2,H5;SQ,D5;SK,D6;HK,D7;H3,H6;H4,H8;H10,D8;H9,C9;H7,DA"
1571806085,1,20,1,"CK,C2;SK,S2;S5,S4;S6,S3;S7,S8;D2,D4;C3,C5;C4,C7;C6,C9;SQ,S9;C8,HA;C10,HQ;CJ,H10;CQ,H9;CA,H8;D3,D9;D5,D10;HK,S10;HJ,SJ;H2,H3;H6,H4;D6,DJ;D7,DK;DA,SA;DQ,H5;D8,H7"
1571806085,1,15,1,"C2,CQ;S6,S5;S8,S7;S9,S4;C3,C4;D5,D2;C6,C5;C7,C8;D8,D3;C9,CK;D9,D4;C10,CA;D10,D6;CJ,SQ;DJ,D7;DK,DQ;SA,SJ;SK,S10;HJ,H9;H2,H5;HK,S3;HQ,S2;H3,H7;H4,H8;H10,DA;H6,HA"
1571806085,1,17,1,"C2,C10;S2,S3;D6,D2;S4,S6;D10,D3;S5,S7;C3,C4;DQ,D4;S9,S8;S10,SJ;DK,D5;C7,C6;C8,C5;C9,CJ;DA,D7;SK,SQ;H10,H8;H3,H2;H4,HA;HK,D8;HQ,D9;HJ,DJ;H9,CQ;H7,CK;H6,CA;H5,SA"
1571806085,1,0,1,"CJ,C2;D4,D2;S2,S3;D7,D3;C3,C6;SA,S4;C4,C7;SK,S5;C5,C10;D9,D5;C8,HQ;C9,H10;CQ,H7;CK,H5;CA,DA;DQ,DJ;H2,DK;H3,SJ;H4,S10;H6,D10;H8,S9;H9,D8;HJ,S8;HK,S7;HA,D6;SQ,S6"
1571806085,1,15,1,"C2,CA;S3,S2;S5,S4;S7,S6;S8,S9;D6,D2;C3,C4;D8,D3;C5,C8;D9,D4;C6,C9;DJ,D5;C7,C10;DQ,D7;CK,CQ;DK,D10;SQ,SJ;H10,H8;H2,H5;HA,S10;H3,H6;H4,H7;HK,CJ;HQ,SK;HJ,SA;H9,DA"
1571806085,1,24,1,"CK,C2;D6,D2;S2,S3;D7,D3;S6,S5;S7,S4;S8,S9;C3,C4;D8,D4;C6,C5;C7,SQ;C8,HQ;C9,HJ;C10,H9;CJ,H8;CQ,H7;CA,H6;DJ,D10;DK,DQ;H2,H5;SK,SJ;H3,DA;H4,SA;H10,S10;HK,D9;HA,D5"
1571806085,1,16,1,"C10,C2;S3,S2;S4,S5;D3,D2;C6,C5;C9,C8;CJ,C7;CQ,C4;CK,C3;CA,HQ;D4,D7;SQ,S6;D5,D9;HA,S7;HK,SJ;HJ,S10;H10,S9;H7,S8;H2,H3;H5,H4;D6,DJ;H6,SK;D8,H8;DQ,H9;D10,DK;DA,SA"
1571806085,1,26,1,"C2,CK;S2,S3;D3,D2;S8,S7;S9,S6;S10,S5;C4,C3;C5,C7;SK,S4;C6,C8;D4,D7;D5,D8;CQ,C9;D6,DK;SQ,C10;H2,CJ;HA,SJ;H3,H4;H5,H6;H7,H9;H8,H10;HJ,HQ;DJ,HK;D9,DA;DQ,CA;D10,SA"
1571806085,1,17,1,"CA,C2;D3,D2;S2,S4;C3,C4;D5,D4;S3,S5;D8,D6;S7,S6;S8,S9;C5,C6;D10,D7;S10,SJ;DK,D9;C7,C9;DA,DJ;C8,CQ;HJ,DQ;H2,H3;H4,H5;H7,H6;C10,SQ;CJ,HA;CK,H10;H8,H9;HK,SK;HQ,SA"
1571806085,1,2,1,"C2,CK;S3,S2;S4,S5;D4,D2;S6,S8;D7,D3;S7,S10;DK,D5;S9,SK;DA,D6;SJ,SA;C3,C7;SQ,D8;C4,C8;H9,D9;H2,H5;H3,H6;H4,H7;HJ,H8;C5,CA;HK,D10;CQ,H10;C10,DJ;CJ,DQ;C9,HQ;C6,HA"
1571806085,1,4,1,"CK,C2;D4,D2;S2,S3;D5,D3;S4,S6;C4,C3;S5,S9;C5,C6;D8,D6;S7,S10;D9,D7;S8,SJ;C7,C8;CJ,C9;CA,CQ;DK,DQ;SQ,SK;H5,D10;H4,H2;H6,H3;H7,H10;HK,C10;HQ,DJ;H8,HA;HJ,DA;H9,SA"
